batch_id,corp_code,stock_code,corp_name,standard_account,category,found,years_found,sj_divs,matched_names,matched_account_ids,status,recommended_action
kosdaq_004,01488320,378340,주식회사 필에너지,부채총계,basic,true,2023,BS,부채총계,ifrs-full_Liabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01488320,378340,주식회사 필에너지,자본총계,basic,true,2023,"BS, SCE",자본총계,ifrs-full_Equity,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01488320,378340,주식회사 필에너지,유동부채,basic,true,2023,BS,유동부채,ifrs-full_CurrentLiabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01488320,378340,주식회사 필에너지,현금및현금성자산,additional,true,2023,BS,현금및현금성자산,ifrs-full_CashAndCashEquivalents,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01488320,378340,주식회사 필에너지,재고자산,additional,true,2023,BS,재고자산,ifrs-full_Inventories,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01488320,378340,주식회사 필에너지,매출채권,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01488320,378340,주식회사 필에너지,유형자산,additional,true,2023,BS,유형자산,ifrs-full_PropertyPlantAndEquipment,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01488320,378340,주식회사 필에너지,영업활동현금흐름,additional,true,2023,CF,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01488320,378340,주식회사 필에너지,단기차입금,additional,true,2023,BS,단기차입금,ifrs-full_ShorttermBorrowings,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01488320,378340,주식회사 필에너지,장기차입금,additional,true,2023,BS,장기차입금,dart_LongTermBorrowingsGross,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01488320,378340,주식회사 필에너지,사채,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01488320,378340,주식회사 필에너지,이자비용,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01488320,378340,주식회사 필에너지,금융비용,additional,true,2023,CIS,금융비용,ifrs-full_FinanceCosts,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01387164,378800,주식회사 샤페론,매출액,basic,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01387164,378800,주식회사 샤페론,영업이익,basic,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01387164,378800,주식회사 샤페론,당기순이익,basic,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01387164,378800,주식회사 샤페론,자산총계,basic,true,2023,BS,자산총계,ifrs-full_Assets,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01387164,378800,주식회사 샤페론,부채총계,basic,true,2023,BS,부채총계,ifrs-full_Liabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01387164,378800,주식회사 샤페론,자본총계,basic,true,2023,"BS, SCE",자본총계,ifrs-full_Equity,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01387164,378800,주식회사 샤페론,유동부채,basic,true,2023,BS,유동부채,ifrs-full_CurrentLiabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01387164,378800,주식회사 샤페론,현금및현금성자산,additional,true,2023,BS,현금및현금성자산,ifrs-full_CashAndCashEquivalents,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01387164,378800,주식회사 샤페론,재고자산,additional,true,2023,BS,유동재고자산,ifrs-full_Inventories,found_in_account_id,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01387164,378800,주식회사 샤페론,매출채권,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01387164,378800,주식회사 샤페론,유형자산,additional,true,2023,BS,유형자산,ifrs-full_PropertyPlantAndEquipment,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01387164,378800,주식회사 샤페론,영업활동현금흐름,additional,true,2023,CF,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01387164,378800,주식회사 샤페론,단기차입금,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01387164,378800,주식회사 샤페론,장기차입금,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01387164,378800,주식회사 샤페론,사채,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01387164,378800,주식회사 샤페론,이자비용,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01387164,378800,주식회사 샤페론,금융비용,additional,true,2023,CIS,금융비용,ifrs-full_FinanceCosts,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01506990,380540,주식회사 옵티코어,매출액,basic,true,"2022, 2023",CIS,수익(매출액),ifrs-full_Revenue,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01506990,380540,주식회사 옵티코어,영업이익,basic,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01506990,380540,주식회사 옵티코어,당기순이익,basic,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01506990,380540,주식회사 옵티코어,자산총계,basic,true,"2022, 2023",BS,자산총계,ifrs-full_Assets,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01506990,380540,주식회사 옵티코어,부채총계,basic,true,"2022, 2023",BS,부채총계,ifrs-full_Liabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01506990,380540,주식회사 옵티코어,자본총계,basic,true,"2022, 2023","BS, SCE",자본총계,ifrs-full_Equity,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01506990,380540,주식회사 옵티코어,유동부채,basic,true,"2022, 2023",BS,유동부채,ifrs-full_CurrentLiabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01506990,380540,주식회사 옵티코어,현금및현금성자산,additional,true,"2022, 2023",BS,현금및현금성자산,ifrs-full_CashAndCashEquivalents,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01506990,380540,주식회사 옵티코어,재고자산,additional,true,"2022, 2023",BS,재고자산,ifrs-full_Inventories,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01506990,380540,주식회사 옵티코어,매출채권,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01506990,380540,주식회사 옵티코어,유형자산,additional,true,"2022, 2023",BS,유형자산,ifrs-full_PropertyPlantAndEquipment,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01506990,380540,주식회사 옵티코어,영업활동현금흐름,additional,true,"2022, 2023",CF,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01506990,380540,주식회사 옵티코어,단기차입금,additional,true,"2022, 2023",BS,단기차입금,ifrs-full_ShorttermBorrowings,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01506990,380540,주식회사 옵티코어,장기차입금,additional,true,"2022, 2023",BS,장기차입금,dart_LongTermBorrowingsGross,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01506990,380540,주식회사 옵티코어,사채,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01506990,380540,주식회사 옵티코어,이자비용,additional,true,"2022, 2023",CF,이자비용,dart_AdjustmentsForInterestExpenses,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01506990,380540,주식회사 옵티코어,금융비용,additional,true,"2022, 2023",CIS,금융비용,ifrs-full_FinanceCosts,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01423916,382150,주식회사 온코크로스,매출액,basic,true,2023,CIS,수익(매출액),ifrs-full_Revenue,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01423916,382150,주식회사 온코크로스,영업이익,basic,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01423916,382150,주식회사 온코크로스,당기순이익,basic,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01423916,382150,주식회사 온코크로스,자산총계,basic,true,2023,BS,자산총계,ifrs-full_Assets,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01423916,382150,주식회사 온코크로스,부채총계,basic,true,2023,BS,부채총계,ifrs-full_Liabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01423916,382150,주식회사 온코크로스,자본총계,basic,true,2023,"BS, SCE",자본총계,ifrs-full_Equity,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01423916,382150,주식회사 온코크로스,유동부채,basic,true,2023,BS,유동부채,ifrs-full_CurrentLiabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01423916,382150,주식회사 온코크로스,현금및현금성자산,additional,true,2023,BS,현금및현금성자산,ifrs-full_CashAndCashEquivalents,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01423916,382150,주식회사 온코크로스,재고자산,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01423916,382150,주식회사 온코크로스,매출채권,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01423916,382150,주식회사 온코크로스,유형자산,additional,true,2023,BS,유형자산,ifrs-full_PropertyPlantAndEquipment,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01423916,382150,주식회사 온코크로스,영업활동현금흐름,additional,true,2023,CF,"영업에서 창출된 현금흐름, 영업활동현금흐름","-표준계정코드 미사용-, ifrs-full_CashFlowsFromUsedInOperatingActivities",found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01423916,382150,주식회사 온코크로스,단기차입금,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01423916,382150,주식회사 온코크로스,장기차입금,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01423916,382150,주식회사 온코크로스,사채,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01423916,382150,주식회사 온코크로스,이자비용,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01423916,382150,주식회사 온코크로스,금융비용,additional,true,2023,CIS,금융원가,ifrs-full_FinanceCosts,found_in_account_id,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01459212,382840,주식회사 원준,매출액,basic,true,"2021, 2022, 2023",CIS,수익(매출액),ifrs-full_Revenue,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01459212,382840,주식회사 원준,영업이익,basic,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01459212,382840,주식회사 원준,당기순이익,basic,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01459212,382840,주식회사 원준,자산총계,basic,true,"2021, 2022, 2023",BS,자산총계,ifrs-full_Assets,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01459212,382840,주식회사 원준,부채총계,basic,true,"2021, 2022, 2023",BS,부채총계,ifrs-full_Liabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01459212,382840,주식회사 원준,자본총계,basic,true,"2021, 2022, 2023","BS, SCE",자본총계,ifrs-full_Equity,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01459212,382840,주식회사 원준,유동부채,basic,true,"2021, 2022, 2023",BS,유동부채,ifrs-full_CurrentLiabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01459212,382840,주식회사 원준,현금및현금성자산,additional,true,"2021, 2022, 2023",BS,현금및현금성자산,ifrs-full_CashAndCashEquivalents,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01459212,382840,주식회사 원준,재고자산,additional,true,"2021, 2022, 2023",BS,"유동재고자산, 재고자산",ifrs-full_Inventories,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01459212,382840,주식회사 원준,매출채권,additional,true,"2021, 2022, 2023",BS,매출채권,dart_ShortTermTradeReceivable,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01459212,382840,주식회사 원준,유형자산,additional,true,"2021, 2022, 2023",BS,유형자산,ifrs-full_PropertyPlantAndEquipment,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01459212,382840,주식회사 원준,영업활동현금흐름,additional,true,"2021, 2022, 2023",CF,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01459212,382840,주식회사 원준,단기차입금,additional,true,"2021, 2022, 2023",BS,단기차입금,"-표준계정코드 미사용-, ifrs-full_ShorttermBorrowings",found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01459212,382840,주식회사 원준,장기차입금,additional,true,"2021, 2022, 2023",BS,장기차입금,dart_LongTermBorrowingsGross,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01459212,382840,주식회사 원준,사채,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01459212,382840,주식회사 원준,이자비용,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01459212,382840,주식회사 원준,금융비용,additional,true,"2021, 2022, 2023",CIS,금융원가,ifrs-full_FinanceCosts,found_in_account_id,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01435489,382900,범한퓨얼셀 주식회사,매출액,basic,true,2023,CIS,매출액,ifrs-full_Revenue,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01435489,382900,범한퓨얼셀 주식회사,영업이익,basic,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01435489,382900,범한퓨얼셀 주식회사,당기순이익,basic,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01435489,382900,범한퓨얼셀 주식회사,자산총계,basic,true,2023,BS,자산총계,ifrs-full_Assets,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01435489,382900,범한퓨얼셀 주식회사,부채총계,basic,true,2023,BS,부채총계,ifrs-full_Liabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01435489,382900,범한퓨얼셀 주식회사,자본총계,basic,true,2023,"BS, SCE",자본총계,ifrs-full_Equity,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01435489,382900,범한퓨얼셀 주식회사,유동부채,basic,true,2023,BS,유동부채,ifrs-full_CurrentLiabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01435489,382900,범한퓨얼셀 주식회사,현금및현금성자산,additional,true,2023,BS,현금및현금성자산,ifrs-full_CashAndCashEquivalents,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01435489,382900,범한퓨얼셀 주식회사,재고자산,additional,true,2023,BS,재고자산,ifrs-full_Inventories,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01435489,382900,범한퓨얼셀 주식회사,매출채권,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01435489,382900,범한퓨얼셀 주식회사,유형자산,additional,true,2023,BS,유형자산,ifrs-full_PropertyPlantAndEquipment,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01435489,382900,범한퓨얼셀 주식회사,영업활동현금흐름,additional,true,2023,CF,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01435489,382900,범한퓨얼셀 주식회사,단기차입금,additional,true,2023,BS,단기차입금,ifrs-full_ShorttermBorrowings,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01435489,382900,범한퓨얼셀 주식회사,장기차입금,additional,true,2023,BS,장기차입금,dart_LongTermBorrowingsGross,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01435489,382900,범한퓨얼셀 주식회사,사채,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01435489,382900,범한퓨얼셀 주식회사,이자비용,additional,true,2023,CF,이자비용,dart_AdjustmentsForInterestExpenses,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01435489,382900,범한퓨얼셀 주식회사,금융비용,additional,true,2023,CIS,금융원가,ifrs-full_FinanceCosts,found_in_account_id,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01566248,383310,주식회사 에코프로에이치엔,매출액,basic,true,"2021, 2022, 2023",CIS,매출액,ifrs-full_Revenue,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01566248,383310,주식회사 에코프로에이치엔,영업이익,basic,true,"2021, 2022, 2023",CIS,영업이익,dart_OperatingIncomeLoss,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01566248,383310,주식회사 에코프로에이치엔,당기순이익,basic,true,"2021, 2022, 2023","CF, CIS, SCE",당기순이익,"dart_ProfitLossForStatementOfCashFlows, ifrs-full_ProfitLoss",found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01566248,383310,주식회사 에코프로에이치엔,자산총계,basic,true,"2021, 2022, 2023",BS,자산총계,ifrs-full_Assets,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01566248,383310,주식회사 에코프로에이치엔,부채총계,basic,true,"2021, 2022, 2023",BS,부채총계,ifrs-full_Liabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01566248,383310,주식회사 에코프로에이치엔,자본총계,basic,true,"2022, 2023","BS, SCE",자본총계,ifrs-full_Equity,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01566248,383310,주식회사 에코프로에이치엔,유동부채,basic,true,"2021, 2022, 2023",BS,유동부채,ifrs-full_CurrentLiabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01566248,383310,주식회사 에코프로에이치엔,현금및현금성자산,additional,true,"2021, 2022, 2023",BS,현금및현금성자산,ifrs-full_CashAndCashEquivalents,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01566248,383310,주식회사 에코프로에이치엔,재고자산,additional,true,"2021, 2022, 2023",BS,"유동재고자산, 재고자산",ifrs-full_Inventories,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01566248,383310,주식회사 에코프로에이치엔,매출채권,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01566248,383310,주식회사 에코프로에이치엔,유형자산,additional,true,"2021, 2022, 2023",BS,유형자산,ifrs-full_PropertyPlantAndEquipment,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01566248,383310,주식회사 에코프로에이치엔,영업활동현금흐름,additional,true,"2021, 2022, 2023",CF,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01566248,383310,주식회사 에코프로에이치엔,단기차입금,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01566248,383310,주식회사 에코프로에이치엔,장기차입금,additional,true,2023,BS,장기차입금,dart_LongTermBorrowingsGross,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01566248,383310,주식회사 에코프로에이치엔,사채,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01566248,383310,주식회사 에코프로에이치엔,이자비용,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01566248,383310,주식회사 에코프로에이치엔,금융비용,additional,true,"2021, 2022, 2023",CIS,금융원가,ifrs-full_FinanceCosts,found_in_account_id,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01512575,384470,주식회사 코어라인소프트,매출액,basic,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01512575,384470,주식회사 코어라인소프트,영업이익,basic,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01512575,384470,주식회사 코어라인소프트,당기순이익,basic,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01512575,384470,주식회사 코어라인소프트,자산총계,basic,true,2023,BS,자산총계,ifrs-full_Assets,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01512575,384470,주식회사 코어라인소프트,부채총계,basic,true,2023,BS,부채총계,ifrs-full_Liabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01512575,384470,주식회사 코어라인소프트,자본총계,basic,true,2023,"BS, SCE",자본총계,ifrs-full_Equity,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01512575,384470,주식회사 코어라인소프트,유동부채,basic,true,2023,BS,유동부채,ifrs-full_CurrentLiabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01512575,384470,주식회사 코어라인소프트,현금및현금성자산,additional,true,2023,BS,현금및현금성자산,ifrs-full_CashAndCashEquivalents,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01512575,384470,주식회사 코어라인소프트,재고자산,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01512575,384470,주식회사 코어라인소프트,매출채권,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01512575,384470,주식회사 코어라인소프트,유형자산,additional,true,2023,BS,유형자산,ifrs-full_PropertyPlantAndEquipment,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01512575,384470,주식회사 코어라인소프트,영업활동현금흐름,additional,true,2023,CF,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01512575,384470,주식회사 코어라인소프트,단기차입금,additional,true,2023,BS,단기차입금,ifrs-full_ShorttermBorrowings,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01512575,384470,주식회사 코어라인소프트,장기차입금,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01512575,384470,주식회사 코어라인소프트,사채,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01512575,384470,주식회사 코어라인소프트,이자비용,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01512575,384470,주식회사 코어라인소프트,금융비용,additional,true,2023,CIS,금융비용,ifrs-full_FinanceCosts,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01462605,388050,지투파워(주),매출액,basic,true,2023,CIS,매출액,ifrs-full_Revenue,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01462605,388050,지투파워(주),영업이익,basic,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01462605,388050,지투파워(주),당기순이익,basic,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
kosdaq_004,01462605,388050,지투파워(주),자산총계,basic,true,2023,BS,자산총계,ifrs-full_Assets,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01462605,388050,지투파워(주),부채총계,basic,true,2023,BS,부채총계,ifrs-full_Liabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01462605,388050,지투파워(주),자본총계,basic,true,2023,"BS, SCE",자본총계,ifrs-full_Equity,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
kosdaq_004,01462605,388050,지투파워(주),유동부채,basic,true,2023,BS,유동부채,ifrs-full_CurrentLiabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
