batch_id,corp_code,stock_code,corp_name,stock_name,corp_cls,market,induty_code,acc_mt,collected_at
kosdaq_001,00149594,023760,한국캐피탈(주),한국캐피탈,K,KOSDAQ,64911,12,2026-05-08T10:20:43
kosdaq_001,00138367,023770,(주)플레이위드코리아,플레이위드,K,KOSDAQ,582,12,2026-05-08T10:20:44
kosdaq_001,00172945,023790,동일스틸럭스(주),동일스틸럭스,K,KOSDAQ,24121,12,2026-05-08T10:20:46
kosdaq_001,00155452,023900,풍국주정공업(주),풍국주정,K,KOSDAQ,11121,12,2026-05-08T10:20:50
kosdaq_001,00113128,023910,대한약품공업(주),대한약품,K,KOSDAQ,212,12,2026-05-08T10:20:51
kosdaq_001,00167004,024060,흥구석유(주),흥구석유,K,KOSDAQ,46712,12,2026-05-08T10:20:54
kosdaq_001,00157539,024120,KB오토시스(주),KB오토시스,K,KOSDAQ,303,12,2026-05-08T10:20:59
kosdaq_001,00162832,024740,한일단조공업(주),한일단조,K,KOSDAQ,303,12,2026-05-08T10:21:03
kosdaq_001,00173999,024800,(주)유성티엔에스,유성티엔에스,K,KOSDAQ,492,12,2026-05-08T10:21:04
kosdaq_001,00173591,024830,(주)세원물산,세원물산,K,KOSDAQ,303,12,2026-05-08T10:21:06
kosdaq_001,00158024,024840,케이비아이메탈(주),KBI메탈,K,KOSDAQ,242,12,2026-05-08T10:21:07
kosdaq_001,00155586,024850,에이치엘비이노베이션(주),HLB이노베이션,K,KOSDAQ,2629,12,2026-05-08T10:21:09
kosdaq_001,00157636,024880,(주)케이피에프,케이피에프,K,KOSDAQ,259,12,2026-05-08T10:21:11
kosdaq_001,00102353,024910,경창산업(주),경창산업,K,KOSDAQ,30331,12,2026-05-08T10:21:15
kosdaq_001,00133557,024940,(주)피엔풍년,PN풍년,K,KOSDAQ,464,12,2026-05-08T10:21:16
kosdaq_001,00128607,024950,삼천리자전거(주),삼천리자전거,K,KOSDAQ,46465,12,2026-05-08T10:21:17
kosdaq_001,00203023,025320,(주)시노펙스,시노펙스,K,KOSDAQ,2629,12,2026-05-08T10:21:21
kosdaq_001,00110583,025440,(주)디에이치오토웨어,DH오토웨어,K,KOSDAQ,265,12,2026-05-08T10:21:23
kosdaq_001,00158015,025550,한국선재(주),한국선재,K,KOSDAQ,24123,12,2026-05-08T10:21:30
kosdaq_001,00159342,025770,한국정보통신(주),한국정보통신,K,KOSDAQ,61299,12,2026-05-08T10:21:36
kosdaq_001,00136004,025870,신라에스지(주),신라에스지,K,KOSDAQ,463,12,2026-05-08T10:21:43
kosdaq_001,00101752,025880,(주)케이씨피드,케이씨피드,K,KOSDAQ,109,12,2026-05-08T10:21:44
kosdaq_001,00173032,025900,동화기업(주),동화기업,K,KOSDAQ,16212,12,2026-05-08T10:21:46
kosdaq_001,00116408,025950,동신건설(주),동신건설,K,KOSDAQ,41221,12,2026-05-08T10:21:50
kosdaq_001,00161781,025980,(주)아난티,아난티,K,KOSDAQ,551,12,2026-05-08T10:21:52
kosdaq_001,00120289,026040,(주)제이에스티나,제이에스티나,K,KOSDAQ,331,12,2026-05-08T10:21:53
kosdaq_001,00186939,026150,(주)특수건설,특수건설,K,KOSDAQ,412,12,2026-05-08T10:21:54
kosdaq_001,00104120,026910,광진실업(주),광진실업,K,KOSDAQ,24121,12,2026-05-08T10:22:06
kosdaq_001,00130587,027040,서울전자통신(주),서울전자통신,K,KOSDAQ,281,12,2026-05-08T10:22:11
kosdaq_001,00152589,027050,(주)코리아나화장품,코리아나,K,KOSDAQ,20423,12,2026-05-08T10:22:12
kosdaq_001,00156895,027360,아주아이비투자(주),아주IB투자,K,KOSDAQ,649,12,2026-05-08T10:22:14
kosdaq_001,00129615,027580,(주)상보,상보,K,KOSDAQ,222,12,2026-05-08T10:22:19
kosdaq_001,00192499,027710,(주)팜스토리,팜스토리,K,KOSDAQ,109,12,2026-05-08T10:22:21
kosdaq_001,00109037,027830,대성창업투자(주),대성창투,K,KOSDAQ,64209,12,2026-05-08T10:22:24
kosdaq_001,00219440,028080,(주)휴맥스홀딩스,휴맥스홀딩스,K,KOSDAQ,620,12,2026-05-08T10:22:29
kosdaq_001,00199252,028300,에이치엘비(주),HLB,K,KOSDAQ,213,12,2026-05-08T10:22:35
kosdaq_001,00186452,029480,(주)광무,광무,K,KOSDAQ,26410,12,2026-05-08T10:22:39
kosdaq_001,00230036,030350,(주)드래곤플라이,드래곤플라이,K,KOSDAQ,5821,12,2026-05-08T10:22:51
kosdaq_001,00204262,030520,(주)한글과컴퓨터,한글과컴퓨터,K,KOSDAQ,582,12,2026-05-08T10:22:54
