batch_id,corp_code,stock_code,corp_name,stock_name,corp_cls,market,induty_code,acc_mt,collected_at
kospi_002,01238169,271560,(주)오리온,오리온,Y,KOSPI,108,12,2026-05-08T11:05:46
kospi_002,00972503,271940,일진하이솔루스(주),일진하이솔루스,Y,KOSPI,319,12,2026-05-08T11:05:52
kospi_002,01236897,271980,제일약품(주),제일약품,Y,KOSPI,212,12,2026-05-08T11:05:53
kospi_002,00339391,272210,한화시스템(주),한화시스템,Y,KOSPI,26299,12,2026-05-08T11:05:55
kospi_002,00653024,272450,주식회사 진에어,진에어,Y,KOSPI,511,12,2026-05-08T11:05:59
kospi_002,01060814,272550,주식회사 삼양패키징,삼양패키징,Y,KOSPI,22232,12,2026-05-08T11:06:00
kospi_002,01190568,278470,(주)에이피알,에이피알,Y,KOSPI,20423,12,2026-05-08T11:06:20
kospi_002,01203312,279570,주식회사 케이뱅크,케이뱅크,Y,KOSPI,64121,12,2026-05-08T11:06:25
kospi_002,01258507,280360,롯데웰푸드(주),롯데웰푸드,Y,KOSPI,108,12,2026-05-08T11:06:28
kospi_002,01261893,281820,(주)케이씨텍,케이씨텍,Y,KOSPI,272,12,2026-05-08T11:06:33
kospi_002,01263022,282330,(주)비지에프리테일,BGF리테일,Y,KOSPI,47122,12,2026-05-08T11:06:34
kospi_002,01267684,284740,쿠쿠홈시스 주식회사,쿠쿠홈시스,Y,KOSPI,762,12,2026-05-08T11:06:43
kospi_002,01267170,285130,에스케이케미칼(주),SK케미칼,Y,KOSPI,20202,12,2026-05-08T11:06:44
kospi_002,01262032,286940,롯데이노베이트(주),롯데이노베이트,Y,KOSPI,62021,12,2026-05-08T11:06:51
kospi_002,00248974,293480,하나제약(주),하나제약,Y,KOSPI,212,12,2026-05-08T11:07:28
kospi_002,01276594,293940,(주)신한알파위탁관리부동산투자회사,신한알파리츠,Y,KOSPI,6811,03,2026-05-08T11:07:32
kospi_002,01310269,294870,아이파크현대산업개발(주),IPARK현대산업개발,Y,KOSPI,411,12,2026-05-08T11:07:38
kospi_002,01316236,298000,효성화학(주),효성화학,Y,KOSPI,201,12,2026-05-08T11:07:47
kospi_002,01316227,298020,효성티앤씨(주),효성티앤씨,Y,KOSPI,2050,12,2026-05-08T11:07:48
kospi_002,01316245,298040,효성중공업(주),효성중공업,Y,KOSPI,281,12,2026-05-08T11:07:50
kospi_002,01316254,298050,에이치에스효성첨단소재(주),HS효성첨단소재,Y,KOSPI,205,12,2026-05-08T11:07:51
kospi_002,00651901,298690,에어부산 주식회사,에어부산,Y,KOSPI,511,12,2026-05-08T11:07:55
kospi_002,01319808,300720,한일시멘트(주),한일시멘트,Y,KOSPI,23311,12,2026-05-08T11:08:10
kospi_002,01319899,302440,에스케이바이오사이언스(주),SK바이오사이언스,Y,KOSPI,211,12,2026-05-08T11:08:14
kospi_002,01325979,306200,(주)세아제강,세아제강,Y,KOSPI,2413,12,2026-05-08T11:08:27
kospi_002,00362441,307950,현대오토에버(주),현대오토에버,Y,KOSPI,582,12,2026-05-08T11:08:38
kospi_002,00450010,308170,(주)씨티알모빌리티,씨티알모빌리티,Y,KOSPI,303,12,2026-05-08T11:08:41
kospi_002,01350869,316140,(주)우리금융지주,우리금융지주,Y,KOSPI,64992,12,2026-05-08T11:09:10
kospi_002,00367844,317400,자이에스앤디(주),자이에스앤디,Y,KOSPI,681,12,2026-05-08T11:09:18
kospi_002,00179489,317450,명인제약(주),명인제약,Y,KOSPI,21212,12,2026-05-08T11:09:19
kospi_002,01199550,322000,에이치디현대에너지솔루션(주),HD현대에너지솔루션,Y,KOSPI,2612,12,2026-05-08T11:09:44
kospi_002,01133217,323410,주식회사 카카오뱅크,카카오뱅크,Y,KOSPI,64121,12,2026-05-08T11:09:56
kospi_002,00878696,326030,에스케이바이오팜 주식회사,에스케이바이오팜,Y,KOSPI,7011,12,2026-05-08T11:10:00
kospi_002,01390344,329180,에이치디현대중공업(주),HD현대중공업,Y,KOSPI,31113,12,2026-05-08T11:10:09
kospi_002,01363818,330590,롯데위탁관리부동산투자회사 주식회사,롯데리츠,Y,KOSPI,681,06,2026-05-08T11:10:12
kospi_002,01394377,334890,주식회사 이지스밸류플러스위탁관리부동산투자회사,이지스밸류플러스리츠,Y,KOSPI,681,08,2026-05-08T11:10:32
kospi_002,01412725,336260,두산퓨얼셀 주식회사,두산퓨얼셀,Y,KOSPI,28111,12,2026-05-08T11:10:40
kospi_002,01412822,336370,솔루스첨단소재 주식회사,솔루스첨단소재,Y,KOSPI,26299,12,2026-05-08T11:10:41
kospi_002,01391033,338100,주식회사 엔에이치프라임위탁관리부동산투자회사,NH프라임리츠,Y,KOSPI,681,11,2026-05-08T11:10:47
kospi_002,00453284,339770,교촌에프앤비(주),교촌에프앤비,Y,KOSPI,46313,12,2026-05-08T11:10:51
kospi_002,01428203,344820,(주)케이씨씨글라스,케이씨씨글라스,Y,KOSPI,2311,12,2026-05-08T11:11:11
kospi_002,01415892,348950,(주)제이알글로벌위탁관리부동산투자회사,제이알글로벌리츠,Y,KOSPI,681,06,2026-05-08T11:11:33
kospi_002,01436628,350520,주식회사 이지스레지던스위탁관리부동산투자회사,이지스레지던스리츠,Y,KOSPI,681,06,2026-05-08T11:11:35
kospi_002,01204056,352820,(주)하이브,하이브,Y,KOSPI,592,12,2026-05-08T11:11:47
kospi_002,01478712,353200,대덕전자(주),대덕전자,Y,KOSPI,2622,12,2026-05-08T11:11:53
kospi_002,01430475,357120,(주)코람코라이프인프라위탁관리부동산투자회사,코람코라이프인프라리츠,Y,KOSPI,6811,11,2026-05-08T11:12:09
kospi_002,01437292,357250,㈜미래에셋맵스제1호위탁관리부동산투자회사,미래에셋맵스리츠,Y,KOSPI,681,11,2026-05-08T11:12:12
kospi_002,01442966,357430,주식회사 마스턴프리미어제1호위탁관리부동산투자회사,마스턴프리미어리츠,Y,KOSPI,681,03,2026-05-08T11:12:13
kospi_002,01386916,361610,에스케이아이이테크놀로지 주식회사,SK아이이테크놀로지,Y,KOSPI,282,12,2026-05-08T11:12:25
kospi_002,01497869,363280,(주)티와이홀딩스,티와이홀딩스,Y,KOSPI,64992,12,2026-05-08T11:12:32
kospi_002,01437186,365550,이에스알켄달스퀘어위탁관리부동산투자회사주식회사,ESR켄달스퀘어리츠,Y,KOSPI,681,05,2026-05-08T11:12:38
kospi_002,00534598,372910,주식회사 한컴라이프케어,한컴라이프케어,Y,KOSPI,27199,12,2026-05-08T11:13:03
