"stock_code","corp_code","company_name","induty_code"
"086390","00540447","유니테스트","29271"
"086450","00114808","동국제약","212"
"086460","00548519","큐러블","70113"
"086520","00536541","에코프로","64992"
"086670","00524786","비엠티","29133"
"086710","00132202","선진뷰티사이언스","20499"
"086720","00543523","코크렙제7호위탁관리부동산투자회사","68112"
"086790","00547583","하나금융지주","64992"
"086820","00560982","바이오솔루션","211"
"086830","00317830","신양오라컴디스플레이","264"
"086890","00526872","이수앱지스","213"
"086900","00580199","메디톡스","211"
"086960","00445841","MDS테크","58221"
"086980","00303794","쇼박스","59130"
"087010","00415868","펩트론","211"
"087220","00454265","스틸플라워","2413"
"087260","00556615","모바일어플라이언스","582"
"087600","00495086","픽셀플러스","2629"
"087730","00496225","이엠네트웍스","20202"
"088010","00548865","동북아21호선박투자회사","71531"
"088020","00540304","네이쳐글로벌","2611"
"088130","00489243","동아엘텍","292"
"088260","00544452","이리츠코크렙","68112"
"088280","00561723","쏘닉스","26129"
"088290","00409140","이원컴포텍","303"
"088340","00407294","유라클","58221"
"088350","00113058","한화생명","65110"
"088390","00494476","이녹스","319"
"088510","00554468","굿앤리치부동산공경매투자회사2호","64201"
"088700","00450214","마이스코","25912"
"088790","00557933","진도","467"
"088800","00556907","에이스테크","2642"
"088810","00560991","맥스브로","2224"
"088910","00228712","동우팜투테이블","10121"
"088960","00355821","씨티엘테크","263"
"088980","00435297","맥쿼리인프라","64201"
"089010","00371485","켐트로닉스","204"
"089030","00535676","테크윙","29271"
"089140","00416414","넥스턴앤롤코리아","292"
"089150","00441447","케이씨티","62021"
"089170","00557067","동북아27호선박투자회사","71531"
"089180","00557058","동북아28호선박투자회사","71531"
"089190","00557049","동북아29호선박투자회사","71531"
"089200","00557030","동북아30호선박투자회사","71531"
"089230","00519252","THE E&M","639"
"089240","00535588","네오세미테크","2612"
"089470","00357935","HDC현대EP","204"
"089480","00220181","평산","25912"
"089530","00458562","에이티세미콘","739"
"089590","00555874","제주항공","511"
"089600","00486097","KT나스미디어","71310"
"089790","00365457","제이티","29271"
"089850","00592653","유비벨록스","58221"
"089860","00545716","롯데렌탈","76110"
"089890","00365934","코세스","29271"
"089970","00544577","브이엠","29271"
"089980","00181299","상아프론테크","222"
"090080","00573579","평화산업","303"
"090090","00581000","디앤샵","4791"
"090120","00491336","잘만테크","263"
"090150","00365624","아이윈","303"
"090350","00583442","노루페인트","20411"
"090360","00536523","로보스타","29280"
"090370","00442835","메타랩스","141"
"090410","00454937","덕신이피씨","25112"
"090430","00583424","아모레퍼시픽","20423"
"090460","00447609","비에이치","2622"
"090470","00493185","제이스로보틱스","29271"
"090540","00560025","코크렙제8호위탁관리부동산투자회사","68112"
"090710","00540429","휴림로봇","29280"
"090730","00163789","심팩메탈","24113"
"090740","00495554","와이앤넥스트","26224"
"090850","00656951","현대이지웰","58222"
"090970","00580603","코리아퍼시픽01호선박투자회사","76190"
"090980","00580612","코리아퍼시픽02호선박투자회사","76190"
"090990","00580621","코리아퍼시픽03호선박투자회사","76190"
"091000","00580630","코리아퍼시픽04호선박투자회사","76190"
"091090","00585219","세원이앤씨","251"
"091120","00541163","이엠텍","262"
"091270","00612115","유디피","58222"
"091340","00580667","S&K폴리텍","2629"
"091440","00560122","한울소재과학","26410"
"091580","00480783","상신이디피","28202"
"091590","00108001","남화토건","411"
"091690","00543231","디지텍시스템스","263"
"091700","00490151","파트론","2629"
"091810","00671376","트리니티항공","511"
"091970","00542074","나노캠텍","2229"
"091990","00554024","셀트리온헬스케어","467"
"092040","00545734","아미코젠","108"
"092070","00569691","디엔에프","2049"
"092130","00634728","이크레더블","63991"
"092190","00488402","서울바이오시스","2612"
"092200","00112165","디아이씨","303"
"092220","00589127","KEC","2612"
"092230","00587466","KPX홀딩스","201"
"092300","00367455","현우산업","2622"
"092440","00106614","기신정기","29293"
"092460","00528515","한라IMS","31114"
"092590","00578325","럭스피아","2611"
"092600","00537337","앤씨앤","2611"
"092630","00587101","바다로3호선박투자회사","76190"
"092730","00551920","네오팜","20423"
"092780","00117726","DYP","301"
"092790","00220613","넥스틸","2419"
"092870","00611736","엑시콘","29271"
"092970","00586652","거북선1호선박투자회사","64999"
"093050","00593032","LF","14111"
"093190","00478900","빅솔론","263"
"093230","00480950","이아이디","467"
"093240","00441243","형지엘리트","14112"
"093320","00603348","케이아이엔엑스","63112"
"093370","00595191","후성","20129"
"093380","00155373","풍강","259"
"093400","00592583","코리아퍼시픽05호선박투자회사","76190"
"093410","00592592","코리아퍼시픽06호선박투자회사","76190"
"093510","00521433","엔지브이아이","30399"
"093520","00596677","매커스","4659"
"093640","00536888","케이알엠","2611"
"093730","00593519","동북아31호선박투자회사","71531"
"093820","00596066","한국베트남15-1유전해외자원개발투자회사","64201"
"093920","00445799","서원인텍","2642"
"094170","00695969","동운아나텍","2611"
"094190","00379016","이엘케이","26299"
"094280","00414850","효성 ITX","759"
"094360","00579971","칩스앤미디어","261"
"094480","00587457","갤럭시아머니트리","58221"
"094520","00597764","미래에셋맵스오퍼튜니티베트남주식혼합형투자회사1호","64999"
"094700","00530796","미성포리테크","2629"
"094800","00600013","맵스리얼티","642"
"094820","00485177","일진파워","423"
"094840","00599957","슈프리마에이치큐","264"
"094850","00606770","참좋은여행","752"
"094860","00599106","네오리진","58221"
"094940","00537832","푸른기술","263"
"094950","00617299","GB블루오션베트남주식혼합형투자회사1호","64201"
"094970","00533508","제이엠티","2629"
"095190","00526951","신화프리텍","259"
"095270","00526696","웨이브일렉트로","272"
"095300","00447478","엔에스브이","29133"
"095340","00572905","ISC","465"
"095500","00526836","미래나노텍","2229"
"095570","00365387","AJ네트웍스","76320"
"095610","00524421","테스","29271"
"095660","00628860","네오위즈","5821"
"095700","00545929","제넥신","70113"
"095720","00628189","웅진씽크빅","85120"
"095910","00585538","에스에너지","2811"
"096040","00480756","이트론","467"
"096240","00525882","크레버스","855"
"096250","00351427","와이즈넛","58221"
"096300","00626710","한국월드와이드베트남부동산개발특별자산1호투자회사","64201"
"096350","00177870","대창솔루션","251"
"096530","00788773","씨젠","2130"
"096610","00516246","알에프세미","2612"
"096630","00573269","에스코넥","26422"
"096640","00609315","멜파스","2629"
"096690","00608839","에이루트","26329"
"096760","00632304","JW홀딩스","64992"
"096770","00631518","SK이노베이션","192"
"096870","00540571","엘디티","2611"
"097230","00633835","HJ중공업","41221"
"097520","00564562","엠씨넥스","26519"
"097780","00562360","에코볼트","303"
"097800","00536286","윈팩","2612"
"097870","00367385","효성오앤비","2031"
"097950","00635134","CJ제일제당","108"
"098070","00404941","한텍","251"
"098120","00568188","마이크로컨텍솔","2629"
"098150","00634959","한국월드와이드아시아태평양특별자산1호투자회사","64201"
"098400","00595243","엔스퍼트","2611"
"098460","00579999","고영","29271"
"098660","00612188","에스티오","1419"
"099190","00550994","아이센스","27112"
"099210","00637114","코리아퍼시픽07호선박투자회사","76190"
"099220","00574611","SDN","4659"
"099320","00449254","쎄트렉아이","3131"
"099340","00647883","하나유비에스암바토비니켈해외자원개발1호","64201"
"099350","00647935","하나유비에스암바토비니켈해외자원개발2호","64201"
"099390","00642897","브레인즈컴퍼니","58221"
"099410","00526678","동방선기","31114"
"099430","00636656","바이오플러스","211"
"099440","00580056","스맥","29221"
"099520","00627029","DGI","26519"
"099660","00599887","신텍","25130"
"099750","00490090","이지케어텍","58222"
"099830","00232496","씨그널엔터테인먼트그룹","591"
"100030","00641171","인지소프트","58222"
"100090","00480367","SK오션플랜트","2413"
"100120","00609324","뷰웍스","27199"
"100130","00415594","동국S&C","2511"
"100220","00520887","비상교육","5811"
"100250","00646732","진양홀딩스","222"
"100590","00364740","머큐리","2642"
"100660","00166528","서암기계공업","29142"
"100700","00362201","세운메디칼","213"
"100790","00340096","미래에셋벤처투자","649"
"100840","00648721","SNT에너지","29176"
"101000","00618410","KS인더스트리","292"
"101060","00650629","SBS미디어홀딩스","602"
"101140","00652423","인바이오젠","46510"
"101160","00580065","월덱스","262"
"101170","00567222","우림피티에스","29142"
"101240","00520610","씨큐브","20131"
"101330","00498001","모베이스","2642"
"101360","00619640","에코앤드림","282"
"101380","00648688","거북선2호선박투자회사","76190"
"101390","00609634","아이엠","262"
"101400","00641393","엔시트론","2611"
"101490","00411048","에스앤에스텍","2629"
"101530","00428321","해태제과식품","108"
"101670","00527491","하이드로리튬","2511"
"101680","00257732","한국정밀기계","29223"
"101730","00643656","위메이드맥스","5821"
"101790","00647917","케이알제2호개발전문위탁관리부동산투자회사","68129"
"101930","00482426","인화정공","31114"
"101970","00450931","우양에이치씨","2512"
"101990","00679730","파브코","30"
"102000","00648697","거북선3호선박투자회사","76190"
"102120","00591441","어보브반도체","2612"
"102210","00299358","트레스","31114"
"102260","00679314","동성케미컬","20202"
"102280","00681142","쌍방울","14120"
"102370","00668600","케이옥션","4610"
"102460","00145598","이연제약","212"
"102710","00530185","이엔에프테크놀로지","2049"
"102940","00525642","코오롱생명과학","2110"
"102950","00677334","아하","262"
"103130","00609485","웅진에너지","261"
"103140","00684714","풍산","242"
"103150","00684547","하이트맥주","11"
"103160","00684732","풀무원식품","46"
"103230","00137012","에스앤더블류","29111"
"103590","00683469","일진전기","2830"
"103650","00678281","에이치앤아이","26292"
"103660","00762377","씨앗","204"
"103840","00486875","우양","103"
"104040","00442905","디에스엠","30399"
"104110","00686068","신성이엔지","292"
"104120","00686147","신성에프에이","292"
"104200","00645089","NHN벅스","639"
"104460","00602136","디와이피엔에프","29163"
"104480","00693554","티케이케미칼","20501"
"104540","00541437","코렌텍","27112"
"104620","00632845","노랑풍선","75210"
"104700","00687711","한국철강","2411"
"104830","00623661","원익머트리얼즈","20121"
"105070","00579379","금강제강","24312"
"105330","00606664","케이엔더블유","303"
"105380","00686970","다산자기관리부동산투자회사","6811"
"105550","00766106","엣지파운드리","2629"
"105560","00688996","KB금융","64992"
"105630","00728638","한세실업","14199"
"105740","00533003","디케이락","29133"
"105760","00862312","포스뱅크","291"
"105840","00173944","우진","27216"
"106080","00542898","케이이엠텍","2629"
"106190","00409964","하이텍팜","211"
"106240","00755739","파인테크닉스","28410"
"106520","00536329","노블엠앤비","273"
"107590","00706715","미원홀딩스","649"
"107600","00862880","새빗켐","2049"
"107640","00474588","한중엔시에스","281"
"108070","00721981","삼성디지털이미징","27"
"108230","00531917","톱텍","292"
"108320","00525934","LX세미콘","2612"
"108380","00111193","대양전기공업","31114"
"108490","00946030","로보티즈","29299"
"108670","00759513","LX하우시스","2222"
"108790","00598587","인터파크","4791"
"108860","00666064","셀바스AI","5822"
"108890","00697329","거북선4호선박투자회사","76190"
"109070","00753643","주성코퍼레이션","264"
"109080","00660291","옵티시스","26410"
"109610","00535481","에스와이","25112"
"109670","00492706","씨싸이트","14199"
"109740","00530121","디에스케이","29272"
"109820","00552992","진매트릭스","70113"
"109860","00118284","동일금속","24312"
"109960","00653194","앱토크롬","467"
"110020","00632793","전진바이오팜","2049"
"110310","00676380","모린스","2629"
"110500","00653990","유니드코리아","292"
"110570","00636045","넥솔론","2612"
"110660","00555740","툴코리아","25933"
"110790","00522007","크리스에프앤씨","1419"
"110990","00576798","디아이티","29272"
"111110","00226316","호전실업","14199"
"111380","00367710","동인기연","151"
"111610","00609254","세왕","42"
"111710","00245694","남화산업","91121"
"111770","00776820","영원무역","46800"
"111820","00689418","지유온","639"
"111870","00125965","케이에이치미래물산","265"
"112040","00444329","위메이드","5821"
"112190","00366517","KC산업","412"
"112240","00450339","에스에프씨","2229"
"112290","00619507","와이씨켐","20491"
"112610","00670340","씨에스윈드","2511"
"113810","00576789","디젠스","303"
"114090","00557508","GKL","91249"
"114120","00618401","크루셜텍","262"
"114130","00778040","거북선5호선박투자회사","76190"
"114140","00778059","거북선6호선박투자회사","76190"
"114190","00100601","강원에너지","289"
"114410","00359641","현대푸드시스템","56130"
"114450","00532059","그린생명과학","211"
"114570","00673976","지스마트글로벌","468"
"114630","00663669","폴라리스우노","20501"
"114810","00625942","한솔아이원스","2927"
"114840","00692254","아이패밀리에스씨","204"
"114920","00414540","대주이엔티","2413"
"115160","00787057","휴맥스","465"
"115180","01042650","큐리언트","70113"
"115310","00491415","인포바인","61299"
"115390","00561866","락앤락","22299"
"115440","00664048","우리넷","2641"
"115450","00552859","HLB테라퓨틱스","467"
"115480","00681249","씨유메디칼","27112"
"115500","00441650","케이씨에스","62021"
"115530","00660033","씨엔플러스","262"
"115570","00405959","스타플렉스","2221"
"115610","00694942","이미지스","2611"
"115960","00372253","연우","22232"
"116100","00442631","태양기계","30320"
"117580","00787376","대성에너지","35200"
"117670","00605124","알파칩스","2611"
"117730","00867098","티로보틱스","29271"
"117930","00790501","한진해운","501"
"118000","00791209","메타케어","4659"
"118990","00876908","모트렉스","303"
"119250","00693800","에프지엔개발전문자기관리부동산투자회사","68"
"119500","00188797","포메탈","259"
"119610","00604426","인터로조","271"
"119650","00797364","KC코트렐","291"
"119830","00626011","아이텍","739"
"119850","00626464","지엔씨에너지","28111"
"119860","00585608","커넥트웨이브","58221"
"120030","00796994","조선선재","2599"
"120110","00795135","코오롱인더","205"
"120240","00250997","대정화금","201"
"120780","00673301","전우정밀","303"
"121060","00445869","유니포인트","620"
"121440","00674498","골프존홀딩스","461"
"121550","00788807","코크렙제15호기업구조조정부동산투자회사","681"
"121600","00439965","나노신소재","2049"
"121800","00693651","비덴트","26421"
"121850","00807397","코이즈","222"
"121890","00604815","에스디시스템","2629"
"121910","00797674","대우증권그린코리아기업인수목적회사","64999"
"121950","00798284","미래에셋제1호기업인수목적","6619"
"122050","01181940","아이엘사이언스","28422"
"122290","00798530","동양밸류오션기업인수목적","64999"
"122310","00799539","제노레이","27111"
"122350","00799177","삼기","303"
"122450","00657987","KX","60221"
"122640","00530556","예스티","29271"
"122690","00800145","서진오토모티브","303"
"122750","00803504","우리기업인수목적1호","6619"
"122800","00527880","썬테크놀로지스","24311"
"122830","00337296","원포유","582"
"122870","00613318","와이지엔터테인먼트","59201"
"122900","00360142","아이마켓코리아","46800"
"122990","00759294","와이솔","2629"
"123010","00615723","알엔티엑스","262"
"123040","00259545","엠에스오토텍","303"
"123100","00569992","원익테라세미콘","29271"
"123160","00804983","히든챔피언제1호기업인수목적","649"
"123260","00671437","파인넥스","2612"
"123290","00802028","한국투자신성장1호기업인수목적회사","66199"
"123300","00808262","부국퓨쳐스타즈기업인수목적","64"
"123330","00624998","제닉","204"
"123410","00803425","코리아에프티","303"
"123420","00815767","위메이드플레이","5821"
"123550","00804114","대신증권그로쓰알파기업인수목적","64999"
"123570","00616290","이엠넷","71310"
"123690","00823429","한국화장품","46443"
"123700","00815369","에스제이엠","303"
"123750","00821607","알톤","31991"
"123840","00809429","뉴온","108"
"123860","00761952","아나패스","2611"
"123890","00404701","한국자산신탁","642"
"123910","00812229","에스비아이앤솔로몬드림기업인수목적","64999"
"124050","00808226","한화에스브이명장제1호기업인수목적","66"
"124500","00620868","아이티센글로벌","62021"
"124560","00562245","태웅로직스","5299"
"125020","00381756","티씨머티리얼즈","283"
"125210","00611912","아모그린텍","2629"
"125490","00683061","한라캐스트","303"
"126340","00563518","비나텍","282"
"126560","00403632","현대퓨처넷","61299"
"126600","00599595","BGF에코머티리얼즈","20202"
"126640","00825223","화신정공","303"
"126680","00824659","아이비케이에스스마트에스엠이기업인수목적1호","6619"
"126700","00825959","하이비젼시스템","273"
"126720","00193328","수산인더스트리","42311"
"126730","00446901","코칩","2629"
"126870","00638539","앤에스","29174"
"126880","00442154","제이엔케이글로벌","291"
"127120","00642541","제이에스링크","70111"
"127160","00806972","매직마이크로","262"
"127710","00665676","아시아경제","63120"
"127980","00527002","화인써키트","262"
"128540","00870481","에코캡","303"
"128660","00829380","피제이메탈","2429"
"128820","00828789","대성산업","477"
"128910","00828309","동부티에스블랙펄기업인수목적","66199"
"128940","00828497","한미약품","21212"
"129260","00151368","인터지스","49301"
"129890","01207716","앱코","26329"
"129920","00577335","대성하이텍","29223"
"130500","00491938","GH신소재","13992"
"130580","00606293","나이스디앤비","75993"
"130660","00194947","한전산업","72129"
"130740","00578538","티피씨글로벌","303"
"130960","00838421","씨제이이앤엠","602"
"131030","00831428","옵투스제약","212"
"131090","00402110","시큐브","58221"
"131100","00814786","티엔엔터테인먼트","591"
"131180","00629212","딜리","26323"
"131220","00608316","대한과학","4659"
"131290","00372226","티에스이","27212"
"131370","00838962","알서포트","58222"
"131390","00785475","원익피앤이","281"
"131400","00533924","이브이첨단소재","2622"
"131760","00820352","파인텍","292"
"131970","00563545","두산테스나","739"
"133750","00807555","메가엠디","85503"
"133820","00661847","화인베스틸","24121"
"134000","00837680","거북선7호선박투자회사","76190"
"134060","00788737","이퓨쳐","58111"
"134380","00855163","미원화학","20421"
"134580","00608699","탑코미디어","631"
"134780","00238977","에스엠화진","30399"
"134790","00852087","시디즈","32029"
"135160","00657756","무송지오씨","28301"
"135270","00619020","세종머티리얼즈","242"
"136150","00488244","원일티엔아이","291"
"136410","00922304","아셈스","22212"
"136480","00857727","하림","1012"
"136490","00855093","선진","109"
"136510","00763358","스마트솔루션즈","29272"
"136540","00868705","윈스테크넷","62021"
"136660","00816696","큐엠씨","2927"
"137080","00362122","나래나노텍","292"
"137310","00854997","에스디바이오센서","27112"
"137400","00612294","피엔티","292"
"137940","00614593","넥스트아이","27216"
"137950","00664853","제이씨케미칼","2049"
"138040","00860332","메리츠금융지주","64992"
"138070","00577380","신진에스엠","259"
"138080","00571483","오이솔루션","26410"
"138250","00406392","엔에스쇼핑","47919"
"138290","00890388","지성이씨에스","421"
"138360","00808068","앤로보틱스","292"
"138440","00846396","이코리아자기관리부동산투자회사","681"
"138490","00241005","코오롱이앤피","20202"
"138580","01014657","비즈니스온커뮤니케이션","58222"
"138610","00767628","나이벡","213"
"138690","00670085","엘아이에스","29221"
"138930","00858364","BNK금융지주","64992"
"139050","00656021","비에프랩스","62021"
"139130","00878915","iM금융지주","64992"
"139170","00842479","퓨얼셀파워","27215"
"139200","00855145","하이골드오션2호선박투자회사","76190"
"139480","00872984","이마트","471"
"139670","00535375","키네마스터","58222"
"139990","00486705","아주스틸","2419"
"140070","00599285","서플러스글로벌","46539"
"140290","00599489","청광건설","412"
"140410","00808022","메지온","70113"
"140430","01116265","카티스","620"
"140520","00112721","대창스틸","24122"
"140610","01018802","엔솔바이오사이언스","70113"
"140660","00663289","위월드","26429"
"140670","00858124","알에스오토메이션","262"
"140860","00244747","파크시스템스","27219"
"140890","00865382","트러스와이제7호위탁관리부동산투자회사","68112"
"140910","00860730","에이리츠","68121"
"141000","00610083","비아트론","29272"
"141020","00812362","디에스앤엘","479"
"141070","00678096","맥스로텍","292"
"141080","00842619","리가켐바이오","70113"
"142210","00879020","유니트론텍","46522"
"142280","00513948","녹십자엠에스","213"
"142760","00587925","모아라이프플러스","701"
"143160","00883980","아이디스","26429"
"143210","00119140","핸즈코퍼레이션","303"
"143240","00857480","사람인","63120"
"143540","00569646","영우디에스피","29272"
"144510","01010642","지씨셀","73909"
"144620","00652159","코오롱머티리얼","2050"
"144630","00822572","씨아이에스","292"
"144740","00835734","피엠디아카데미","855"
"144960","00521390","뉴파워프라즈마","29271"
"145020","00888347","휴젤","211"
"145170","00305941","노브랜드","14300"
"145210","00453488","다이나믹디자인","292"
"145270","00861076","케이탑리츠","68112"
"145720","00526599","덴티움","27191"
"145990","00896285","삼양사","108"
"146060","00495633","율촌","24131"
"146320","01301623","비씨엔씨","261"
"147760","00654175","피엠티","27212"
"147830","00899556","제룡산업","251"
"148140","00610490","비디아이","291"
"148150","00913689","세경하이테크","2629"
"148250","00915508","알엔투테크놀로지","262"
"148780","00980043","비큐AI","58222"
"148930","00885906","에이치와이티씨","25924"
"149010","00861100","아이케이세미콘","2611"
"149130","00890333","케이비부국제1호개발전문위탁관리부동산투자회사","68121"
"149300","00578130","아퓨어스","701"
"149940","00757816","모다","26429"
"149950","00442048","아바텍","26211"
"149980","00977641","하이로닉","27199"
"150440","00990262","피노텍","58222"
"150840","00661157","인트로메딕","27199"
"150900","00638487","파수AI","58221"
"151750","00665630","테라텍","292"
"151860","00366137","KG에코솔루션","302"
"151910","00653103","퓨처코어","262"
"152330","00351418","코리아오토글라스","2311"
"152550","00907013","한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권)","642"
"153360","00905316","하이골드오션3호선박투자회사","761"
"153460","00842585","네이블","58222"
"153490","00815095","우리이앤엘하루틴","2612"
"153710","00971726","옵티팜","213"
"154030","00867478","아시아종묘","011"
"154040","00624518","다산솔루에타","2629"
"155650","00870861","와이엠씨","262"
"155660","00110608","DSR","242"
"155900","00910947","바다로19호선박투자회사","76190"
"155960","00676122","지디","26211"
"156100","00918222","엘앤케이바이오","27194"
"156170","00974459","비앤에스미디어","263"
"158300","00563147","에스에이티","29271"
"158310","00923899","참존글로벌","29280"
"158380","00125628","삼목강업","30"
"158430","00595182","아톤","58221"
"159010","00561732","아스플로","29133"
"159580","00563837","제로투세븐","46414"
"159650","00930321","하이골드오션8호국제선박투자회사","761"
"159910","00896753","에코글로우","204"
"160190","00650771","하이젠알앤엠","28111"
"160350","00350491","웹솔루스","58221"
"160550","00974927","NEW","591"
"160600","00818472","이큐셀","2927"
"160980","00659161","싸이맥스","29271"
"161000","00936787","애경케미칼","201"
"161390","00937324","한국타이어앤테크놀로지","221"
"161570","00945208","더미동","26519"
"161580","00938721","필옵틱스","2927"
"161890","00939331","한국콜마","20423"
"162120","00886792","루켄테크놀러지스","289"
"162300","00958664","신스틸","241"
"163280","01663116","에어레인","29175"
"163430","01072518","디피코","302"
"163560","00939687","동일고무벨트","2219"
"163730","01142075","핑거","582"
"164060","01142400","이루다","27199"
"165270","00659815","금오하이텍","22223"
"166090","00660750","하나머티리얼즈","2612"
"166480","00989664","코아스템켐온","212"
"167380","00925453","나무기술","582"
"168330","00923792","내츄럴엔도텍","70111"
"168360","00957373","펨트론","292"
"168490","00960641","한국투자패러랠유전해외자원개발특별자산투자회사1호(지분증권)","64209"
"169330","00877174","엠브레인","71400"
"169670","00610861","코스텍시스템","29271"
"170030","00164502","현대공업","303"
"170790","00492353","파이오링크","26410"
"170900","00956930","동아에스티","212"
"170920","00866062","엘티씨","20119"
"171010","00654272","램테크놀러지","20119"
"171090","00327819","선익시스템","292"
"171120","00317104","라이온켐텍","2049"
"172580","00954242","하이골드오션12호국제선박투자회사","761"
"172670","00493325","에이엘티","2612"
"173130","00867849","오파스넷","62021"
"173940","00925295","에프엔씨엔터","901"
"174880","00659684","장원테크","26422"
"174900","00991191","앱클론","213"
"175140","00861997","휴먼테크놀로지","264"
"175250","00554352","아이큐어","204"
"175330","00980122","JB금융지주","64992"
"176440","00872452","미래오토스","26224"
"176560","00580180","포인트엔지니어링","259"
"176590","00666329","코나솔","259"
"176750","00867034","듀켐바이오","212"
"177350","00813389","베셀","222"
"177830","00429694","파버나인","2629"
"177900","00870065","쓰리에이로직스","2611"
"178320","00838005","서진시스템","289"
"178600","00910202","대동고려삼","108"
"178780","00923826","일월지엠엘","468"
"178920","00767460","PI첨단소재","2221"
"179280","00970277","스탠다드펌","24212"
"179290","00531829","엠아이텍","27192"
"179440","00872850","비지스틸","24199"
"179530","01022902","애드바이오텍","21230"
"179720","00978075","머니무브","649"
"179900","00961774","유티아이","2629"
"180060","00874937","탑선","289"
"180400","00995993","DXVX","729"
"180640","00983040","한진칼","64992"
"181340","00861720","이즈미디어","27212"
"181710","00983271","NHN","5821"
"181980","00810531","자원메디칼","27199"
"182360","00985686","큐브엔터","59201"
"182400","00977650","엔케이젠바이오텍코리아","211"
"182690","00411905","테라셈","465"
"183190","00990165","아세아시멘트","23311"
"183300","00997812","코미코","29271"
"183350","00989327","엘피케이로보틱스","29280"
"183410","00764807","골프존클라우드","27211"
"183490","00606886","엔지켐생명과학","211"
"184230","00988364","SGA솔루션즈","582"
"185190","00830447","수프로","46204"
"185280","00893923","이푸른","46203"
"185490","00945457","아이진","70113"
"185750","00992871","종근당","212"
"186230","00602279","그린플러스","24222"
"187220","00675594","디티앤씨","729"
"187270","00925189","신화콘텍","2812"
"187420","00983916","HLB제넥스","211"
"187660","01409022","페니트리움바이오","70113"
"187770","00991012","판타지오","73901"
"187790","00994994","나노","20129"
"187870","00624509","디바이스","29271"
"188040","01157846","바이오포트","108"
"188260","01305869","세니젠","339"
"189300","00664181","인텔리안테크","26429"
"189330","00991298","씨이랩","582"
"189350","00965062","코셋","26410"
"189540","00961136","씨티네트웍스","26410"
"189690","00939942","포시에스","58222"
"189700","00632331","디피앤케이","141"
"189860","00869272","서전기전","28123"
"189980","00916516","흥국에프엔비","11209"
"190510","00819374","나무가","262"
"190650","00304915","코리아에셋투자증권","66121"
"191410","00843900","육일씨엔에쓰","262"
"191420","00926522","테고사이언스","211"
"191600","00611286","블루탑","2622"
"192080","01010110","더블유게임즈","5821"
"192240","00967778","나이코","179"
"192250","01003040","케이사인","58221"
"192390","00910840","윈하이텍","2511"
"192400","00132354","쿠쿠홀딩스","649"
"192410","00623184","오늘이엔엠","2642"
"192440","00917861","슈피겐코리아","339"
"192520","01030132","경남은행","64121"
"192530","01028164","광주은행","64121"
"192650","00415646","드림텍","2629"
"192820","01009789","코스맥스","20423"
"193250","01035678","링크드","2629"
"194370","00332927","제이에스코퍼레이션","15121"
"194480","01008762","데브시스터즈","58212"
"194510","00977696","넥스쳐","5821"
"194610","01011562","우성아이비","339"
"194700","00811372","노바렉스","108"
"194860","00992312","에스와이이노베이션","22232"
"195440","01113949","퓨전","58221"
"195500","00770312","마니커에프앤지","10121"
"195870","01032413","해성디에스","262"
"195940","01012066","HK이노엔","212"
"195990","00620558","에이비프로바이오","29223"
"196170","00989619","알테오젠","70113"
"196300","00808086","HLB펩","211"
"196450","01031502","코아시아씨엠","273"
"196490","00660121","디에이테크놀로지","29271"
"196700","00864338","웹스","20203"
"197140","00681373","디지캡","58221"
"197210","00601641","리드","29272"
"198080","00876643","캐프","26224"
"198440","01032583","강동씨앤엘","233"
"198940","00156600","한주라이트메탈","24212"
"199150","00553025","데이터스트림즈","58221"
"199290","00669450","바이오프로테크","271"
"199430","00672603","케이엔알시스템","272"
"199480","01138595","뱅크웨어글로벌","58222"
"199550","01161432","레이저옵텍","27112"
"199730","01110058","바이오인프라","70113"
"199800","00547510","툴젠","701"
"199820","00148470","제일일렉트릭","28123"
"199870","00929778","배터리솔루션즈","24213"
"200130","01032404","콜마비앤에이치","211"
"200230","00608802","텔콘RF제약","212"
"200350","00990819","아티스트스튜디오","591"
"200470","00667425","에이팩트","261"
"200580","01018617","메디쎄이","27199"
"200670","00614478","휴메딕스","212"
"200710","00657002","에이디테크놀로지","2611"
"200780","00256043","비씨월드제약","212"
"200880","01036446","서연이화","303"
"201490","00965813","미투온","5821"
"202960","00541862","판도라티비","58221"
"203400","00977377","에이비온","70113"
"203450","00408266","유니온바이오메트릭스","26429"
"203650","01038693","드림시큐리티","582"
"203690","01036367","아크솔루션스","171"
"204020","00671978","그리티","14120"
"204210","01035289","스타에스엠리츠","681"
"204270","00447575","제이앤티씨","262"
"204320","01042775","HL만도","303"
"204440","01038161","대우기업인수목적2호","66199"
"204610","00609661","티쓰리","5821"
"204620","01042711","글로벌텍스프리","661"
"204630","01046203","스튜디오산타클로스엔터테인먼트","901"
"204650","01043871","케이티비기업인수목적1호","661"
"204690","00410678","다린","22232"
"204760","01041217","현대에이블기업인수목적1호","661"
"204840","01042359","지엘팜텍","464"
"204990","00874195","코썬바이오","10897"
"205100","01042085","엑셈","58221"
"205290","01086812","케미메디","701"
"205470","01042979","휴마시스","213"
"205500","01042429","넥써쓰","582"
"206400","01043853","베노티앤알","424"
"206560","01021949","덱스터","59120"
"206640","01046708","바디텍메드","213"
"206650","00927558","유바이오로직스","212"
